Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent,month,Production per hour,Defect Rate per 100 units produced,down_timr_to_production_time_ratio,down_time_to_production_time_ratio,Maintenance Group
19-12-1900,2018-12-19,Automotive,1,Day,149,4.0,22.93,42.73,20.75,255.15,2,3.47,0.21,2.38,0.015,0.81,2,19.3,42.3,December,6.498037505451374,2.684563758389262,109.19047619047619,0.009158307893589184,3-4
20-12-1900,2018-12-20,Appliances,10,Swing,146,6.0,2.34,29.77,19.38,426.36,4,3.04,0.98,2.18,0.037,0.01,0,24.2,57.4,December,62.3931623931624,4.109589041095891,2.387755102040816,0.4188034188034188,3-4
21-12-1900,2018-12-21,Appliances,11,Swing,72,5.0,9.72,34.46,29.6,292.95,3,1.19,0.72,0.53,0.037,1.37,2,19.2,32.3,December,7.4074074074074066,6.944444444444445,13.500000000000002,0.07407407407407407,1-2
22-12-1900,2018-12-22,Automotive,2,Swing,155,9.0,9.36,44.85,22.59,468.49,1,4.32,0.71,1.0,0.021,1.13,2,22.2,40.3,December,16.55982905982906,5.806451612903226,13.183098591549296,0.07585470085470085,4-5
23-12-1900,2018-12-23,Automotive,1,Swing,126,6.0,5.3,41.72,17.61,212.21,2,2.68,1.57,2.12,0.041,0.2,1,21.6,37.4,December,23.77358490566038,4.761904761904762,3.3757961783439487,0.29622641509433967,2-3
24-12-1900,2018-12-24,Automotive,1,Day,74,9.0,4.55,12.34,28.22,198.56,1,0.49,2.44,2.05,0.045,1.39,0,22.3,37.1,December,16.263736263736263,12.162162162162161,1.8647540983606556,0.5362637362637362,0-1
25-12-1900,2018-12-25,Textiles,5,Day,75,6.0,9.53,24.8,16.57,334.59,3,0.74,1.69,0.87,0.02,1.06,2,19.7,36.4,December,7.869884575026234,8.0,5.6390532544378695,0.17733473242392445,0-1
26-12-1900,2018-12-26,Textiles,8,Day,76,4.0,17.37,48.82,22.77,119.87,3,4.29,1.57,2.04,0.043,0.67,1,22.0,51.6,December,4.375359815774323,5.2631578947368425,11.063694267515924,0.09038572251007485,4-5
27-12-1900,2018-12-27,Textiles,7,Day,81,6.0,17.8,24.24,26.38,364.0,1,1.54,0.85,1.13,0.04,0.46,1,20.6,39.5,December,4.550561797752809,7.407407407407407,20.941176470588236,0.047752808988764044,1-2
28-12-1900,2018-12-28,Textiles,5,Day,63,8.0,14.28,42.22,28.19,406.67,4,2.81,2.09,2.48,0.013,1.28,2,22.8,53.1,December,4.411764705882353,12.698412698412698,6.832535885167465,0.14635854341736695,2-3
29-12-1900,2018-12-29,Electronics,16,Swing,175,7.0,19.08,39.14,16.23,205.01,1,2.34,2.26,2.32,0.037,0.39,0,21.0,47.1,December,9.171907756813418,4.0,8.442477876106194,0.11844863731656184,2-3
30-12-1900,2018-12-30,Electronics,13,Swing,151,0.0,17.19,48.24,25.17,242.64,1,2.57,1.57,2.25,0.016,1.02,1,18.2,41.3,December,8.78417684700407,0.0,10.949044585987261,0.09133216986620128,2-3
31-12-1900,2018-12-31,Furniture,17,Night,138,9.0,19.3,47.99,27.12,366.07,2,3.54,0.26,1.43,0.018,1.47,1,20.8,43.3,December,7.150259067357513,6.521739130434782,74.23076923076923,0.013471502590673576,3-4
01-01-1901,2019-01-01,Automotive,3,Day,79,1.0,23.42,28.29,24.35,322.95,3,3.81,2.54,1.56,0.015,1.58,0,18.4,39.4,January,3.373185311699402,1.2658227848101267,9.220472440944883,0.10845431255337318,3-4
02-01-1901,2019-01-02,Textiles,5,Night,177,6.0,14.33,19.12,18.84,351.09,1,4.85,0.48,1.87,0.039,0.84,1,23.2,37.2,January,12.351709699930217,3.389830508474576,29.854166666666668,0.03349616189811584,4-5
03-01-1901,2019-01-03,Textiles,5,Swing,168,8.0,18.63,22.04,25.21,324.09,4,3.51,1.57,0.84,0.048,0.8,2,19.7,45.9,January,9.017713365539453,4.761904761904762,11.866242038216559,0.08427267847557704,3-4
04-01-1901,2019-01-04,Appliances,11,Swing,185,2.0,20.17,21.78,28.58,299.08,1,1.57,0.02,1.61,0.022,1.06,2,19.3,44.0,January,9.17203767972236,1.0810810810810811,1008.5000000000001,0.0009915716410510659,1-2
05-01-1901,2019-01-05,Electronics,15,Day,118,2.0,22.0,35.2,28.94,112.07,4,3.25,2.86,2.03,0.03,0.67,0,23.8,37.3,January,5.363636363636363,1.694915254237288,7.6923076923076925,0.13,3-4
06-01-1901,2019-01-06,Textiles,7,Swing,63,1.0,13.54,24.68,25.68,248.9,4,2.92,2.89,0.61,0.03,1.73,1,21.9,59.2,January,4.65288035450517,1.5873015873015872,4.685121107266435,0.2134416543574594,2-3
07-01-1901,2019-01-07,Automotive,1,Night,110,0.0,22.13,44.73,18.4,341.52,3,2.68,2.87,0.95,0.01,1.32,1,24.3,38.6,January,4.970628106642567,0.0,7.7108013937282225,0.1296882060551288,2-3
08-01-1901,2019-01-08,Appliances,10,Swing,162,4.0,13.4,22.07,18.31,419.75,4,0.05,0.27,2.17,0.022,0.73,1,20.4,33.7,January,12.08955223880597,2.4691358024691357,49.629629629629626,0.020149253731343283,0-1
09-01-1901,2019-01-09,Furniture,18,Swing,70,0.0,16.94,49.6,20.46,445.04,1,4.04,0.93,1.32,0.019,0.35,1,19.7,42.1,January,4.132231404958677,0.0,18.21505376344086,0.05489964580873671,4-5
10-01-1901,2019-01-10,Furniture,20,Night,78,5.0,9.01,36.51,17.84,244.7,1,4.67,1.2,0.82,0.01,1.95,1,19.9,34.1,January,8.657047724750278,6.410256410256411,7.508333333333334,0.13318534961154274,4-5
11-01-1901,2019-01-11,Electronics,15,Day,122,4.0,23.66,24.23,18.53,379.78,2,2.5071666666666665,2.94,1.09,0.016,1.92,0,25.0,58.1,January,5.156382079459003,3.278688524590164,8.047619047619047,0.1242603550295858,2-3
12-01-1901,2019-01-12,Automotive,1,Night,155,9.0,6.0,33.44,18.32,132.98,4,0.34,2.36,1.94,0.033,0.47,0,23.7,55.3,January,25.833333333333332,5.806451612903226,2.5423728813559325,0.3933333333333333,0-1
13-01-1901,2019-01-13,Automotive,4,Day,140,5.0,6.93,24.47,16.52,244.87,3,0.9,1.57,1.74,0.038,0.55,2,23.2,37.3,January,20.202020202020204,3.5714285714285716,4.414012738853502,0.22655122655122656,0-1
14-01-1901,2019-01-14,Furniture,17,Day,186,3.0,6.79,30.61,22.94,163.68,4,4.98,1.15,1.7,0.05,0.57,0,19.2,35.1,January,27.39322533136966,1.6129032258064515,5.904347826086957,0.16936671575846832,4-5
15-01-1901,2019-01-15,Textiles,6,Day,145,9.0,10.68,31.04,19.17,288.01,2,2.5071666666666665,2.92,1.31,0.038,0.69,2,18.3,42.8,January,13.57677902621723,6.206896551724138,3.6575342465753424,0.27340823970037453,2-3
16-01-1901,2019-01-16,Textiles,8,Swing,154,4.0,18.66,40.61,29.92,356.14,2,1.87,2.14,1.96,0.014,0.63,2,20.5,45.3,January,8.252947481243302,2.5974025974025974,8.719626168224298,0.11468381564844587,1-2
17-01-1901,2019-01-17,Appliances,11,Night,123,1.0,23.64,27.87,21.29,476.43,2,1.36,1.56,2.01,0.028,0.02,0,24.7,43.9,January,5.2030456852791875,0.8130081300813008,15.153846153846153,0.06598984771573604,1-2
18-01-1901,2019-01-18,Appliances,12,Swing,106,5.0,15.21,47.95,24.54,437.79,4,4.94,1.55,1.95,0.037,1.55,1,20.3,51.6,January,6.969099276791584,4.716981132075472,9.812903225806451,0.10190664036817883,4-5
19-01-1901,2019-01-19,Automotive,1,Night,77,4.0,15.2,13.94,29.25,165.7,3,0.94,0.23,2.1,0.03,1.14,0,22.9,55.2,January,5.065789473684211,5.194805194805195,66.08695652173913,0.015131578947368423,0-1
20-01-1901,2019-01-20,Electronics,16,Swing,78,9.0,13.14,22.84,26.93,405.21,2,0.95,1.14,1.05,0.022,0.16,2,20.9,35.3,January,5.93607305936073,11.538461538461538,11.526315789473685,0.0867579908675799,0-1
21-01-1901,2019-01-21,Textiles,8,Day,166,5.0,21.75,39.88,27.2,331.15,2,2.17,0.41,2.32,0.012,1.94,2,18.4,47.0,January,7.632183908045977,3.0120481927710845,53.04878048780488,0.01885057471264368,2-3
22-01-1901,2019-01-22,Textiles,6,Night,100,7.0,8.63,33.85,29.06,427.73,4,1.84,2.21,1.18,0.026,0.67,1,19.7,48.5,January,11.587485515643104,7.0,3.904977375565611,0.2560834298957126,1-2
23-01-1901,2019-01-23,Electronics,14,Night,146,8.0,5.37,14.96,27.7,290.74,2,0.83,2.63,1.05,0.024,1.72,1,24.3,38.3,January,27.18808193668529,5.47945205479452,2.0418250950570345,0.4897579143389199,0-1
24-01-1901,2019-01-24,Textiles,7,Night,90,1.0,6.26,42.55,28.39,180.67,3,3.63,2.79,1.82,0.044,1.88,0,24.8,38.8,January,14.37699680511182,1.1111111111111112,2.2437275985663083,0.44568690095846647,3-4
25-01-1901,2019-01-25,Textiles,8,Swing,68,15.0,20.78,36.56,28.68,131.0,2,4.9,2.93,2.43,0.017,0.03,0,18.5,49.9,January,3.2723772858517806,22.058823529411764,7.092150170648464,0.14100096246390761,4-5
26-01-1901,2019-01-26,Electronics,15,Day,72,4.0,4.9,33.36,22.41,206.52,2,1.21,0.65,1.01,0.049,1.92,2,20.9,34.6,January,14.693877551020407,5.555555555555555,7.538461538461538,0.1326530612244898,1-2
27-01-1901,2019-01-27,Electronics,14,Night,117,8.0,12.49,45.04,17.4,177.66,3,3.01,1.54,0.88,0.043,0.74,1,20.2,40.4,January,9.367493995196156,6.837606837606837,8.11038961038961,0.12329863891112891,3-4
28-01-1901,2019-01-28,Appliances,10,Day,77,2.0,8.4,43.37,27.47,344.03,3,1.16,2.21,0.6,0.02,0.2,0,18.9,36.8,January,9.166666666666666,2.5974025974025974,3.800904977375566,0.2630952380952381,1-2
29-01-1901,2019-01-29,Appliances,9,Swing,123,4.0,5.22,22.64,27.63,357.85,4,2.46,1.57,1.44,0.011,1.13,1,18.6,47.4,January,23.5632183908046,3.252032520325203,3.32484076433121,0.30076628352490425,2-3
30-01-1901,2019-01-30,Electronics,13,Night,168,8.0,14.16,31.79,23.71,276.75,1,4.02,3.0,2.31,0.029,0.08,2,23.6,55.9,January,11.864406779661017,4.761904761904762,4.72,0.211864406779661,4-5
31-01-1901,2019-01-31,Electronics,16,Swing,121,3.0,20.67,44.37,26.7,282.0,3,2.44,0.76,2.3,0.036,0.61,1,24.8,38.8,January,5.853894533139815,2.479338842975207,27.197368421052634,0.03676826318335752,2-3
01-02-1901,2019-02-01,Automotive,1,Swing,83,0.0,8.35,12.59,28.7,446.46,4,4.15,1.76,2.04,0.022,1.67,2,20.9,38.5,February,9.940119760479043,0.0,4.744318181818182,0.21077844311377247,4-5
02-02-1901,2019-02-02,Furniture,20,Night,195,4.0,3.75,23.14,22.99,157.68,3,2.86,0.81,1.0,0.011,1.59,1,20.1,39.4,February,52.0,2.051282051282051,4.62962962962963,0.21600000000000003,2-3
03-02-1901,2019-02-03,Furniture,20,Swing,82,0.0,15.33,25.54,22.93,143.4,2,4.91,2.01,1.48,0.048,1.94,0,22.7,56.2,February,5.348988910632746,0.0,7.6268656716417915,0.13111545988258316,4-5
04-02-1901,2019-02-04,Electronics,13,Night,104,4.0,18.01,20.89,28.58,128.84,1,2.68,0.87,0.73,0.024,0.06,1,20.9,35.9,February,5.774569683509161,3.8461538461538463,20.70114942528736,0.04830649639089395,2-3
05-02-1901,2019-02-05,Appliances,11,Swing,131,2.0,13.86,30.34,23.16,290.33,2,3.68,2.17,1.66,0.047,1.1,1,22.6,32.1,February,9.451659451659452,1.5267175572519085,6.387096774193548,0.15656565656565657,3-4
06-02-1901,2019-02-06,Textiles,5,Swing,79,8.0,3.7,41.85,27.28,412.37,1,1.07,1.92,2.42,0.023,1.0028851851851852,2,23.6,30.6,February,21.35135135135135,10.126582278481013,1.9270833333333335,0.5189189189189188,1-2
07-02-1901,2019-02-07,Automotive,4,Night,52,3.0,1.11,29.18,27.46,367.86,1,1.11,0.52,2.0,0.036,1.82,1,20.7,51.9,February,46.846846846846844,5.769230769230769,2.1346153846153846,0.46846846846846846,1-2
08-02-1901,2019-02-08,Appliances,10,Day,199,8.0,2.98,11.71,19.78,135.28,3,1.79,0.67,1.38,0.034,0.07,0,18.0,38.9,February,66.77852348993288,4.0201005025125625,4.447761194029851,0.22483221476510068,1-2
09-02-1901,2019-02-09,Automotive,2,Swing,193,7.0,22.22,44.15,29.96,301.68,4,1.1,1.57,1.82,0.043,1.85,0,22.0,56.1,February,8.685868586858687,3.626943005181347,14.152866242038215,0.07065706570657067,1-2
10-02-1901,2019-02-10,Appliances,12,Day,186,0.0,14.28,18.2,27.6,116.37,2,0.07,2.11,1.65,0.046,0.6,1,23.3,49.0,February,13.025210084033613,0.0,6.767772511848341,0.14775910364145659,0-1
11-02-1901,2019-02-11,Textiles,5,Swing,129,6.0,9.58,27.26,26.01,150.94,3,1.08,0.47,1.81,0.028,1.34,2,21.8,31.6,February,13.465553235908143,4.651162790697675,20.382978723404257,0.04906054279749478,1-2
12-02-1901,2019-02-12,Electronics,16,Day,88,5.0,5.21,10.82,20.79,183.68,2,2.46,0.86,0.62,0.027,0.89,1,21.0,50.3,February,16.89059500959693,5.681818181818182,6.058139534883721,0.16506717850287908,2-3
13-02-1901,2019-02-13,Furniture,20,Day,175,9.0,17.08,27.58,17.5,271.39,4,3.34,0.37,1.77,0.042,1.21,1,24.5,30.1,February,10.245901639344263,5.142857142857143,46.16216216216216,0.021662763466042158,3-4
14-02-1901,2019-02-14,Electronics,14,Night,112,5.0,18.58,24.99,20.11,246.52,2,2.78,0.27,1.64,0.015,0.84,2,24.6,44.7,February,6.027987082884823,4.464285714285714,68.81481481481481,0.014531754574811628,2-3
15-02-1901,2019-02-15,Appliances,12,Day,150,4.0,19.57,21.56,16.34,372.38,2,0.95,1.29,2.48,0.02,1.43,0,23.0,45.5,February,7.664793050587634,2.6666666666666665,15.170542635658915,0.06591722023505366,0-1
16-02-1901,2019-02-16,Appliances,9,Swing,174,9.0,1.42,47.49,27.99,404.31,1,0.65,1.57,0.64,0.015,0.35,2,22.2,35.0,February,122.53521126760565,5.172413793103448,0.9044585987261146,1.1056338028169015,0-1
17-02-1901,2019-02-17,Automotive,1,Day,172,5.0,18.71,37.13,26.47,462.9,4,4.14,0.87,1.24,0.022,0.63,1,19.3,38.6,February,9.192944949225012,2.9069767441860463,21.505747126436784,0.04649919828968466,4-5
18-02-1901,2019-02-18,Textiles,8,Swing,165,4.0,4.68,46.62,18.6,342.88,3,3.89,1.89,2.2,0.032,1.0028851851851852,1,19.8,41.4,February,35.256410256410255,2.4242424242424243,2.4761904761904763,0.40384615384615385,3-4
19-02-1901,2019-02-19,Furniture,18,Night,172,4.0,19.32,28.67,18.04,203.88,2,2.5071666666666665,2.03,1.32,0.038,0.62,1,24.5,31.9,February,8.902691511387163,2.3255813953488373,9.517241379310345,0.10507246376811594,2-3
20-02-1901,2019-02-20,Automotive,4,Night,192,8.0,4.47,30.64,18.74,304.2,2,2.6,0.1,2.48,0.021,0.34,1,23.7,38.5,February,42.95302013422819,4.166666666666667,44.699999999999996,0.02237136465324385,2-3
21-02-1901,2019-02-21,Textiles,8,Swing,74,2.0,6.63,47.95,21.26,355.72,3,3.37,1.02,0.65,0.038,1.23,2,24.5,40.6,February,11.161387631975867,2.7027027027027026,6.5,0.15384615384615385,3-4
22-02-1901,2019-02-22,Textiles,5,Night,80,9.0,18.89,28.31,22.33,173.5,4,3.47,1.08,0.55,0.027,0.9,2,23.1,56.6,February,4.235044997353096,11.25,17.49074074074074,0.05717310746426681,3-4
23-02-1901,2019-02-23,Electronics,14,Swing,109,2.0,15.47,11.24,16.25,266.67,1,2.28,2.63,1.97,0.04,0.8,2,23.6,50.6,February,7.045895281189399,1.834862385321101,5.88212927756654,0.17000646412411116,2-3
24-02-1901,2019-02-24,Electronics,13,Day,99,4.0,1.8,35.81,16.15,227.7,4,2.4,1.35,2.4,0.031,1.72,1,23.5,55.5,February,55.0,4.040404040404041,1.3333333333333333,0.75,2-3
25-02-1901,2019-02-25,Textiles,8,Day,193,9.0,4.81,17.92,20.24,358.3,1,2.41,1.03,0.61,0.045,1.2,1,24.7,40.1,February,40.12474012474013,4.66321243523316,4.6699029126213585,0.21413721413721415,2-3
26-02-1901,2019-02-26,Furniture,17,Swing,122,5.0,6.31,48.14,24.46,136.82,3,2.83,0.53,1.89,0.044,1.09,0,22.8,59.0,February,19.334389857369256,4.098360655737705,11.905660377358489,0.08399366085578448,2-3
27-02-1901,2019-02-27,Furniture,17,Day,79,6.0,20.39,12.78,25.25,428.31,3,2.33,2.53,1.39,0.027,1.35,2,20.8,45.3,February,3.8744482589504656,7.594936708860759,8.059288537549408,0.12408043158410985,2-3
28-02-1901,2019-02-28,Appliances,12,Night,89,4.0,15.12,45.9,25.18,138.25,1,2.42,2.63,1.51,0.042,1.24,2,18.4,35.3,February,5.886243386243387,4.49438202247191,5.749049429657795,0.17394179894179895,2-3
01-03-1901,2019-03-01,Appliances,9,Swing,91,8.0,5.24,15.8,22.83,432.74,4,4.1,2.92,1.92,0.033,1.3,1,22.3,45.4,March,17.366412213740457,8.791208791208792,1.7945205479452055,0.5572519083969465,4-5
02-03-1901,2019-03-02,Automotive,1,Day,126,8.0,6.87,20.32,29.36,155.47,1,1.03,2.66,0.95,0.02,1.26,2,24.0,51.8,March,18.34061135371179,6.349206349206349,2.582706766917293,0.3871906841339156,1-2
03-03-1901,2019-03-03,Textiles,7,Day,178,0.0,11.46,16.08,26.35,409.81,4,2.5071666666666665,2.31,1.54,0.015,0.57,2,19.4,56.9,March,15.532286212914483,0.0,4.961038961038962,0.20157068062827224,2-3
04-03-1901,2019-03-04,Furniture,20,Night,161,0.0,2.93,23.33,22.31,446.39,4,3.44,1.48,1.85,0.012,1.41,0,22.1,35.6,March,54.94880546075085,0.0,1.9797297297297298,0.5051194539249146,3-4
05-03-1901,2019-03-05,Appliances,11,Swing,91,0.0,10.5,14.27,21.99,331.26,4,2.74,2.17,0.85,0.02,1.02,1,18.6,41.7,March,8.666666666666666,0.0,4.838709677419355,0.20666666666666667,2-3
06-03-1901,2019-03-06,Appliances,9,Night,84,2.0,19.25,24.97,23.1,461.98,2,1.48,1.8,1.28,0.013,1.55,2,22.3,46.0,March,4.363636363636363,2.380952380952381,10.694444444444445,0.09350649350649351,1-2
07-03-1901,2019-03-07,Appliances,9,Day,146,4.0,10.1,22.41,20.13,217.04,1,0.5,2.25,1.45,0.018,0.67,0,24.9,58.1,March,14.455445544554456,2.73972602739726,4.488888888888889,0.22277227722772278,0-1
08-03-1901,2019-03-08,Appliances,12,Day,167,8.0,19.07,39.68,28.48,234.12,1,2.5071666666666665,2.12,0.64,0.027,1.05,0,20.0,36.5,March,8.75721027792344,4.790419161676646,8.995283018867925,0.11116937598321971,2-3
09-03-1901,2019-03-09,Furniture,17,Swing,95,8.0,15.37,34.45,22.77,250.32,1,3.56,1.37,2.48,0.016,1.5,2,19.4,54.6,March,6.180871828236826,8.421052631578947,11.21897810218978,0.08913467794404685,3-4
10-03-1901,2019-03-10,Textiles,7,Swing,67,1.0,10.3,37.34,24.7,484.98,2,0.32,1.42,0.51,0.039,0.69,0,23.2,30.5,March,6.504854368932039,1.492537313432836,7.253521126760564,0.13786407766990288,0-1
11-03-1901,2019-03-11,Automotive,2,Day,128,9.0,21.55,29.63,18.27,128.28,1,3.62,1.96,0.71,0.011,1.42,1,21.9,50.1,March,5.939675174013921,7.03125,10.994897959183675,0.09095127610208817,3-4
12-03-1901,2019-03-12,Automotive,1,Swing,151,4.0,11.15,44.12,19.0,103.17,3,2.5071666666666665,2.6,1.84,0.047,1.0028851851851852,2,21.5,40.8,March,13.542600896860986,2.6490066225165565,4.288461538461538,0.23318385650224216,2-3
13-03-1901,2019-03-13,Appliances,10,Swing,159,4.0,17.9,24.15,28.97,120.79,4,4.48,1.36,0.6,0.025,1.1,0,23.2,52.7,March,8.88268156424581,2.5157232704402515,13.161764705882351,0.07597765363128493,4-5
14-03-1901,2019-03-14,Automotive,2,Night,185,5.0,19.39,26.09,15.8,295.71,2,4.93,1.13,2.38,0.014,0.42,0,22.2,31.4,March,9.541000515729758,2.7027027027027026,17.15929203539823,0.058277462609592566,4-5
15-03-1901,2019-03-15,Appliances,9,Day,80,1.0,22.07,13.87,20.12,188.16,1,2.95,2.56,2.43,0.01,1.87,2,24.5,59.6,March,3.6248300860897147,1.25,8.62109375,0.11599456275487087,2-3
16-03-1901,2019-03-16,Furniture,17,Swing,63,6.0,7.38,49.96,22.44,294.84,3,4.91,0.87,1.46,0.047,0.94,1,20.7,47.7,March,8.536585365853659,9.523809523809524,8.482758620689655,0.11788617886178862,4-5
17-03-1901,2019-03-17,Textiles,6,Day,198,9.0,5.63,28.09,20.0,312.87,2,2.5071666666666665,2.75,1.67,0.028,1.73,0,20.1,31.1,March,35.168738898756665,4.545454545454546,2.0472727272727274,0.48845470692717585,2-3
18-03-1901,2019-03-18,Electronics,13,Day,120,0.0,11.31,46.63,20.51,293.82,4,3.37,1.62,2.26,0.045,1.82,2,23.0,32.4,March,10.610079575596817,0.0,6.981481481481481,0.14323607427055704,3-4
19-03-1901,2019-03-19,Furniture,17,Swing,104,9.0,21.13,44.11,29.97,279.32,2,3.44,1.09,0.96,0.032,0.15,1,23.8,44.0,March,4.921911973497397,8.653846153846153,19.38532110091743,0.051585423568386184,3-4
20-03-1901,2019-03-20,Automotive,2,Swing,160,3.0,8.58,20.37,23.72,257.27,1,3.69,1.2,1.34,0.015,0.85,0,19.2,51.3,March,18.64801864801865,1.875,7.15,0.13986013986013984,3-4
21-03-1901,2019-03-21,Electronics,14,Swing,109,7.0,7.29,30.05,22.78,229.22,4,3.85,1.64,2.27,0.036,0.83,1,24.0,48.3,March,14.9519890260631,6.422018348623853,4.445121951219512,0.2249657064471879,3-4
22-03-1901,2019-03-22,Automotive,1,Night,75,3.0,1.82,33.53,21.34,229.26,2,2.82,0.96,1.22,0.039,0.96,0,21.9,34.5,March,41.208791208791204,4.0,1.8958333333333335,0.5274725274725275,2-3
23-03-1901,2019-03-23,Furniture,20,Swing,157,0.0,17.11,43.8,26.66,184.38,4,3.84,2.33,2.36,0.031,0.38,0,22.2,50.4,March,9.175920514319111,0.0,7.343347639484978,0.13617767387492696,3-4
24-03-1901,2019-03-24,Automotive,3,Night,82,2.0,17.1,13.9,25.84,258.88,3,1.27,1.57,1.87,0.021,1.0028851851851852,1,21.3,53.7,March,4.7953216374269,2.4390243902439024,10.89171974522293,0.09181286549707601,1-2
25-03-1901,2019-03-25,Automotive,4,Night,145,7.0,20.19,43.13,24.66,319.49,1,2.58,2.46,1.98,0.043,0.3,1,19.6,58.2,March,7.181773155027241,4.827586206896552,8.207317073170733,0.12184249628528974,2-3
26-03-1901,2019-03-26,Textiles,7,Swing,193,6.0,12.4,14.48,17.62,475.81,2,0.88,0.37,1.81,0.014,0.24,1,24.1,54.4,March,15.564516129032258,3.1088082901554404,33.513513513513516,0.029838709677419355,0-1
27-03-1901,2019-03-27,Automotive,3,Swing,178,5.0,21.48,27.95,16.78,390.05,1,2.14,0.99,2.01,0.031,0.51,1,24.6,33.9,March,8.286778398510242,2.808988764044944,21.6969696969697,0.046089385474860335,2-3
28-03-1901,2019-03-28,Furniture,17,Swing,158,6.0,2.98,44.49,22.37,464.29,1,1.94,1.54,2.21,0.043,0.16,2,22.4,41.6,March,53.02013422818792,3.7974683544303796,1.935064935064935,0.5167785234899329,1-2
29-03-1901,2019-03-29,Automotive,4,Day,177,8.0,13.95,19.35,26.99,187.39,2,0.14,2.65,2.39,0.026,0.8,2,19.6,49.8,March,12.688172043010754,4.519774011299435,5.264150943396226,0.1899641577060932,0-1
30-03-1901,2019-03-30,Textiles,8,Day,64,2.0,11.97,11.85,16.05,199.36,3,1.4,1.39,0.9,0.026,0.46,1,23.9,58.8,March,5.3467000835421885,3.125,8.611510791366907,0.11612364243943189,1-2
31-03-1901,2019-03-31,Textiles,5,Day,77,7.0,21.64,11.91,28.46,221.48,1,3.52,1.57,2.45,0.022,0.96,1,20.0,31.4,March,3.5582255083179297,9.090909090909092,13.78343949044586,0.07255083179297597,3-4
01-04-1901,2019-04-01,Automotive,4,Night,55,0.0,21.89,17.55,27.75,486.89,1,2.26,2.33,2.14,0.025,1.14,1,19.0,58.0,April,2.5125628140703515,0.0,9.394849785407725,0.10644129739607126,2-3
02-04-1901,2019-04-02,Furniture,17,Swing,184,3.0,23.46,31.64,18.09,311.11,2,2.5071666666666665,2.22,1.54,0.024,1.03,1,21.3,46.3,April,7.8431372549019605,1.6304347826086956,10.567567567567567,0.09462915601023018,2-3
03-04-1901,2019-04-03,Textiles,6,Night,86,9.0,9.1,45.71,21.17,428.92,2,2.03,0.42,1.32,0.025,1.77,2,23.1,50.0,April,9.45054945054945,10.465116279069768,21.666666666666668,0.046153846153846156,2-3
04-04-1901,2019-04-04,Textiles,6,Day,56,7.0,9.73,38.36,15.93,425.46,1,2.5071666666666665,1.57,1.35,0.013,1.79,1,20.0,34.7,April,5.755395683453237,12.5,6.197452229299363,0.16135662898252826,2-3
05-04-1901,2019-04-05,Textiles,5,Day,102,4.0,5.43,42.2,15.69,454.2,1,3.88,1.52,1.71,0.023,1.19,1,18.4,46.0,April,18.784530386740332,3.9215686274509802,3.5723684210526314,0.27992633517495397,3-4
06-04-1901,2019-04-06,Automotive,1,Night,141,7.0,18.08,19.86,21.25,182.31,4,0.43,2.57,1.9,0.048,1.06,2,24.5,45.6,April,7.798672566371682,4.964539007092198,7.035019455252918,0.14214601769911506,0-1
07-04-1901,2019-04-07,Textiles,8,Swing,90,6.0,20.16,25.3,19.9,307.07,2,4.62,0.84,1.87,0.025,0.77,0,18.7,40.3,April,4.464285714285714,6.666666666666667,24.0,0.041666666666666664,4-5
08-04-1901,2019-04-08,Automotive,2,Swing,151,3.0,20.6,30.97,27.09,337.01,1,2.47,1.9,0.96,0.047,1.38,2,19.3,38.5,April,7.330097087378641,1.9867549668874172,10.842105263157896,0.09223300970873785,2-3
